LATITUDE,LONGITUDE,utm_e,utm_n,population,count_intersections,street_length_avg,street_length_total,streets_per_node_avg,betweenness_centrality_avg,closeness_centrality_avg,clustering_coefficient_avg,street_length_total_ext,primary_length_total_ext,highway_length_total_ext,road_length_total_ext,street_oneway_length_total_ext,fraction_oneway_ext,count_roads_ext,road_lenght_avg_ext,cf,POI_Count,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_RW,N_Est_Services,N_Est_BFA,N_Emp_Mfg,N_Emp_RW,N_Emp_Services,N_Emp_BFA,N_Emp_Tot,fis_score
-12.138019,-76.984454,284040.0181,8657399.888,9343,87,88.40142688,12022.59406,3.431818182,0.06258809,0.001685031,0,11910.38551,0,112.2085457,12022.59406,3841.217695,0.322509938,136,88.40142688,3.728585232,11,7,0,4,177,291,827,16,86442,40525,121191,5091,268544,0.262238598
-12.150745,-76.988438,283625.7136,8655991.66,8934,136,87.80978428,17298.5275,3.145985401,0.059368192,0.001067548,0.081508516,14937.94886,2360.578643,0,17298.5275,4333.867194,0.290124651,197,87.80978428,2.198815144,48,14,13,21,162,268,774,16,81488,38734,114211,5091,253988,0.226332687
-12.127158,-77.013495,280874.1267,8658571.649,32535,152,79.81594496,19714.5384,3.360759494,0.054507853,0.001327399,0.031223629,15268.94729,4307.805865,137.7852452,19714.5384,8911.693149,0.58364817,247,79.81594496,2.090014009,76,39,24,13,303,519,1744,100,113158,54318,318100,19521,525112,0.5
-11.99431,-76.819119,301939.6619,8673423.1,237,22,78.57962288,2435.968309,2.8,0.16826087,0.002761011,0.066666667,2435.968309,0,0,2435.968309,0,0,31,78.57962288,2.266541971,0,0,0,0,232,115,328,8,45807,19748,54641,935,125478,0.5
-12.08759,-77.015881,280580.4928,8662951.132,20867,219,69.12793805,23503.49894,3.319634703,0.041275716,0.001289922,0.026636225,23503.49894,0,0,23503.49894,14671.11863,0.624209981,340,69.12793805,2.256377797,88,56,20,12,285,484,1761,52,88069,59693,411274,25137,646166,0.5
-12.337876,-76.82615,301432.6894,8635405.281,29,65,56.88981148,5973.430206,3.188405797,0.093302668,0.002838039,0.142512077,5973.430206,0,0,5973.430206,846.002761,0.14162763,105,56.88981148,0,6,4,0,2,0,0,0,1,0,4,327,1,332,0.5
-12.031578,-77.030829,278912.1862,8669135.102,27092,109,75.10642133,13143.62373,2.859259259,0.053939991,0.001091459,0.031604938,13143.62373,0,0,13143.62373,3999.1182,0.304262986,175,75.10642133,3.524864578,11,5,2,4,0,0,0,0,0,0,0,0,0,0.5
-12.01073,-77.03249,278709.9484,8671446.155,7113,79,66.44355413,7707.452279,2.941860465,0.083649274,0.001995293,0.081395349,7707.452279,0,0,7707.452279,0,0,116,66.44355413,2.883233351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
-12.01749,-77.03019,278966.0107,8670695.638,12111,117,75.5268061,13292.71787,2.748251748,0.066056708,0.001279701,0.034965035,13292.71787,0,0,13292.71787,1850.343648,0.139199798,176,75.5268061,2.272831314,16,7,2,7,0,0,0,0,0,0,0,0,0,0.443346852
-12.01005,-77.04896,276912.3019,8671499.215,7799,33,61.82143212,3338.357335,2.577777778,0.110007047,0.002871339,0.037037037,3338.357335,0,0,3338.357335,0,0,54,61.82143212,2.385569332,0,0,0,0,3,9,19,1,2826,138,7771,120,10855,0.5
-12.01495,-77.04793,277036.1476,8670957.955,7799,33,61.82143212,3338.357335,2.577777778,0.110007047,0.002871339,0.037037037,3338.357335,0,0,3338.357335,0,0,54,61.82143212,2.385569332,0,0,0,0,3,9,19,1,2826,138,7771,120,10855,0.5
-12.030211,-77.031583,278823.9135,8669289.357,18692,136,81.35975491,16841.46927,3.144827586,0.049809434,0.001284429,0.063908046,16841.46927,0,0,16841.46927,4610.229877,0.273742736,207,81.35975491,1.807159093,61,24,14,23,0,0,0,0,0,0,0,0,0,0.5
-12.030545,-77.031842,278802.3769,8669256.003,18692,136,81.35975491,16841.46927,3.144827586,0.049809434,0.001284429,0.063908046,16841.46927,0,0,16841.46927,4610.229877,0.273742736,207,81.35975491,1.807159093,61,24,14,23,0,0,0,0,0,0,0,0,0,0.5
-12.033967,-77.033352,278630.9874,8668867.466,18692,136,81.35975491,16841.46927,3.144827586,0.049809434,0.001284429,0.063908046,16841.46927,0,0,16841.46927,4610.229877,0.273742736,207,81.35975491,1.807159093,61,24,14,23,0,0,0,0,0,0,0,0,0,0.5
-12.106898,-77.054954,276339.0726,8660784.014,25801,140,81.36938369,17819.89503,3.392857143,0.057861537,0.00121551,0.08547619,17819.89503,0,0,17819.89503,13535.53837,0.759574529,219,81.36938369,1.876647805,42,17,15,10,329,580,2343,118,103264,60165,577151,35988,841745,0.531578525
-11.899205,-77.038696,277943.6901,8683777.759,12652,186,90.71172063,23675.75909,3.204301075,0.056299199,0.000842864,0.045698925,18448.49549,5227.263599,0,23675.75909,3369.202133,0.182627474,261,90.71172063,2.203989095,30,12,5,13,19,18,57,0,2097,494,9347,86,12201,0.394691834
-11.934326,-77.049707,276773.7947,8679885.383,11279,207,79.17081893,23672.07486,3.090047393,0.047547563,0.000951916,0.037914692,21025.28753,2646.787326,0,23672.07486,6568.903565,0.312428715,299,79.17081893,2.233091948,34,11,6,17,17,14,46,0,1107,451,8557,86,10337,0.269330158
-11.925215,-77.042859,277507.2262,8680897.701,11282,140,58.41721547,13961.7145,3.170212766,0.055150773,0.001969679,0,13961.7145,0,0,13961.7145,2302.936769,0.164946559,239,58.41721547,3.501241429,17,7,4,6,17,14,46,0,1107,451,8557,86,10337,0.2694941
-12.077316,-77.042341,277697.382,8664069.43,24466,129,82.4161067,17719.46294,3.697674419,0.056239223,0.001312896,0.082650425,17719.46294,0,0,17719.46294,16441.86371,0.927898535,215,82.4161067,1.985113854,112,40,33,39,27,32,148,8,6876,934,20781,3088,32377,0.512947572
-12.072669,-77.042497,277671.8066,8664578.227,24466,129,82.4161067,17719.46294,3.697674419,0.056239223,0.001312896,0.082650425,17719.46294,0,0,17719.46294,16441.86371,0.927898535,215,82.4161067,1.985113854,112,40,33,39,27,32,148,8,6876,934,20781,3088,32377,0.512947572
-12.083838,-77.048991,276973.1926,8663344.794,24593,134,86.02354592,18150.96819,3.444444444,0.06229421,0.001177819,0.047654321,18150.96819,0,0,18150.96819,15947.93764,0.878627381,211,86.02354592,2.204159808,65,35,14,16,208,351,1448,46,70854,45107,359639,24413,560268,0.598679006
-12.210271,-76.907281,292500.2629,8649460.969,5649,158,78.2262629,19556.56573,3.299401198,0.050471019,0.001381479,0.018962076,19556.56573,0,0,19556.56573,1894.721696,0.096884173,250,78.2262629,1.477453107,15,3,3,9,0,0,0,0,0,0,0,0,0,0.187865122
-12.062048,-76.945308,288247.5483,8665839.113,10171,144,89.61346643,18281.14715,3.179310345,0.063682917,0.001157084,0.014942529,18281.14715,0,0,18281.14715,5791.514319,0.316802566,204,89.61346643,2.496498677,22,13,0,9,508,336,942,28,112318,52342,219676,4080,401286,0.318814053
-11.941786,-77.063105,275320.0486,8679044.716,10760,149,77.32239463,16701.63724,3.164473684,0.060561752,0.001341254,0.010964912,15866.17521,835.4620243,0,16701.63724,5457.681488,0.343982177,216,77.32239463,1.798209719,55,28,11,16,17,14,46,0,1107,451,8557,86,10337,0.287670698
-11.943912,-77.057938,275888.3019,8678816.583,11172,167,80.30472037,19032.21873,3.140350877,0.048816059,0.00130702,0.014619883,18632.74364,359.0146593,0,18991.7583,2077.040969,0.111472632,237,80.13400126,1.925351033,39,15,10,14,17,14,46,0,1107,451,8557,86,10337,0.263606554
-11.99762,-77.053952,276357.3895,8672878.198,24216,141,74.52642522,16917.49852,3.225165563,0.048481266,0.001545819,0.049227373,14906.70698,2010.791545,0,16917.49852,1226.415922,0.08227276,227,74.52642522,2.762384436,31,10,7,14,3,9,19,1,2826,138,7771,120,10855,0.5
-11.977314,-77.048503,276939.7869,8675128.711,14464,154,71.30326996,16257.14555,2.913793103,0.052435093,0.000905729,0.013409962,16257.14555,0,0,16257.14555,3589.682446,0.220806441,228,71.30326996,2.762011477,9,2,0,7,3,9,19,1,2826,138,7771,120,10855,0.5
-11.97168,-77.045378,277272.8853,8675750.815,14464,154,71.30326996,16257.14555,2.913793103,0.052435093,0.000905729,0.013409962,16257.14555,0,0,16257.14555,3589.682446,0.220806441,228,71.30326996,2.762011477,9,2,0,7,3,9,19,1,2826,138,7771,120,10855,0.5
-11.94034,-77.04665,277105.5502,8679223.945,11286,189,75.32972168,23427.54344,3.404040404,0.059525902,0.001131486,0.031986532,23427.54344,0,0,23427.54344,1835.092919,0.078330574,311,75.32972168,1.65604234,5,2,1,2,17,14,46,0,1107,451,8557,86,10337,0.288656289
-11.916656,-77.044942,277282.3842,8681836.554,11279,216,67.89818741,21999.01272,3.314814815,0.040835225,0.001084533,0.008179012,21103.85206,895.1606586,0,21999.01272,3965.058675,0.187883172,324,67.89818741,2.35121964,33,12,5,16,17,14,46,0,1107,451,8557,86,10337,0.269330158
-11.947192,-77.058935,275782.0726,8678450.649,9715,185,86.30157663,22783.61623,3.140540541,0.045500793,0.001009329,0.013513514,19145.61307,3638.003164,0,22783.61623,5984.577054,0.312582158,264,86.30157663,2.303467229,9,2,1,6,59,40,126,2,6278,1009,16415,211,24553,0.201370797
-11.956903,-77.043495,277467.7481,8677389.857,11285,136,81.36250703,19282.91417,3.489655172,0.048842537,0.001630037,0.005747126,19282.91417,0,0,19282.91417,0,0,237,81.36250703,1.334160802,5,2,0,3,20,23,65,1,3933,589,16328,206,21192,0.269658241
-11.953812,-77.049272,276833.352,8677728.172,10159,103,85.17722943,12350.69827,3.106796117,0.058270333,0.001736392,0.00420712,11477.04831,873.6499529,0,12350.69827,2288.617833,0.199408225,145,85.17722943,2.466193528,37,17,5,15,17,14,46,0,1107,451,8557,86,10337,0.252540891
-11.951363,-77.059356,275731.0599,8677985.541,9715,185,86.30157663,22783.61623,3.140540541,0.045500793,0.001009329,0.013513514,19145.61307,3638.003164,0,22783.61623,5984.577054,0.312582158,264,86.30157663,2.303467229,9,2,1,6,59,40,126,2,6278,1009,16415,211,24553,0.201370797
-11.935852,-77.051615,276568.1019,8679706.822,11172,167,80.30472037,19032.21873,3.140350877,0.048816059,0.00130702,0.014619883,18632.74364,359.0146593,0,18991.7583,2077.040969,0.111472632,237,80.13400126,1.925351033,39,15,10,14,17,14,46,0,1107,451,8557,86,10337,0.263606554
-11.9294,-77.049933,276747.9928,8680427.371,11279,207,79.17081893,23672.07486,3.090047393,0.047547563,0.000951916,0.037914692,21025.28753,2646.787326,0,23672.07486,6568.903565,0.312428715,299,79.17081893,2.233091948,34,11,6,17,17,14,46,0,1107,451,8557,86,10337,0.269330158
-11.916084,-77.054718,276214.1177,8681895.048,11281,169,81.8148785,20371.90475,3.145348837,0.050863393,0.001268983,0.019379845,19174.14109,1197.763652,0,20371.90475,5809.223102,0.302971751,249,81.8148785,2.166601355,18,7,3,8,17,14,46,0,1107,451,8557,86,10337,0.269439431
-11.918637,-77.043718,277414.6809,8681627.297,11282,140,58.41721547,13961.7145,3.170212766,0.055150773,0.001969679,0,13961.7145,0,0,13961.7145,2302.936769,0.164946559,239,58.41721547,3.501241429,17,7,4,6,17,14,46,0,1107,451,8557,86,10337,0.2694941
-12.135469,-76.963501,286324.1409,8657693.053,11578,233,67.43649144,23939.95446,3.241666667,0.041219835,0.001427847,0.011111111,23939.95446,0,0,23939.95446,5919.595024,0.247268433,355,67.43649144,1.633050368,5,1,3,1,15,23,53,0,4954,1791,6980,0,14556,0.28678454
-12.147024,-76.968461,285789.0224,8656416.775,17273,214,70.61943483,21821.40536,3.224299065,0.044343058,0.001302881,0.013239875,21659.44571,161.9596524,0,21821.40536,5782.503977,0.266973775,309,70.61943483,1.860727234,24,5,5,14,15,23,53,0,4954,1791,6980,0,14556,0.5
-12.136886,-76.959708,286738.9344,8657541.137,11578,233,67.43649144,23939.95446,3.241666667,0.041219835,0.001427847,0.011111111,23939.95446,0,0,23939.95446,5919.595024,0.247268433,355,67.43649144,1.633050368,5,1,3,1,15,23,53,0,4954,1791,6980,0,14556,0.28678454
-12.160191,-77.023523,279812.5665,8654912.386,717,39,72.64745784,4213.552555,3.225,0.083518893,0.002839931,0.020833333,4213.552555,0,0,4213.552555,1953.897891,0.463717461,58,72.64745784,3.963081418,5,3,1,1,171,138,409,13,38170,12466,143013,2434,209381,0.5
-12.162155,-77.023816,279781.5568,8654690.858,8783,119,65.61395998,12532.26636,3.32,0.060487805,0.001764989,0.0368,11545.50445,986.7619087,0,12532.26636,3362.950549,0.291277922,191,65.61395998,3.100170114,52,22,14,16,55,43,121,2,12372,4060,46190,82,67032,0.227080421
-12.207803,-77.01227,281070.8115,8649654.872,1787,68,85.44763491,8801.106396,2.896103896,0.078409661,0.001550028,0.153679654,8801.106396,0,0,8801.106396,463.3000487,0.052641114,103,85.44763491,1.665378558,0,0,0,0,55,43,121,2,12372,4060,46190,82,67032,0.5
-12.16639,-77.02277,279893.8711,8654226.969,28732,95,75.66783538,10820.50046,3.107843137,0.046296836,0.001224046,0.052287582,9369.763482,1450.555663,0,10820.31914,3578.015747,0.38186831,143,75.66656745,4.392799267,9,2,0,7,55,43,121,2,12372,4060,46190,82,67032,0.5
-12.1928,-76.92751,290288.1288,8651381.552,22454,112,91.25418715,16517.00787,3.466666667,0.057308432,0.00145784,0.015277778,16517.00787,0,0,16517.00787,435.0908663,0.026341991,181,91.25418715,1.397326532,1,0,0,1,52,19,79,0,5748,1174,8408,0,17136,0.519832756
-12.030717,-76.889161,294332.448,8669344.679,7398,84,82.91361959,10364.20245,3.104651163,0.06570256,0.002125306,0.03875969,10364.20245,0,0,10364.20245,0,0,125,82.91361959,1.720547286,6,4,2,0,231,115,326,8,45064,19718,54435,935,124486,0.245874888
-12.132771,-76.962412,286441.7387,8657992.64,8652,207,62.91952671,20008.4095,3.170506912,0.048317139,0.001418297,0.020737327,20008.4095,0,0,20008.4095,468.4528921,0.0234128,318,62.91952671,1.822910944,1,0,0,1,177,291,827,16,86442,40525,121191,5091,268544,0.181620088
-12.135875,-76.958423,286879.6599,8657652.794,11578,233,67.43649144,23939.95446,3.241666667,0.041219835,0.001427847,0.011111111,23939.95446,0,0,23939.95446,5919.595024,0.247268433,355,67.43649144,1.633050368,5,1,3,1,15,23,53,0,4954,1791,6980,0,14556,0.28678454
-12.15246,-76.97223,285390.6551,8655805.343,17273,214,70.61943483,21821.40536,3.224299065,0.044343058,0.001302881,0.013239875,21659.44571,161.9596524,0,21821.40536,5782.503977,0.266973775,309,70.61943483,1.860727234,24,5,5,14,15,23,53,0,4954,1791,6980,0,14556,0.5
-12.14952,-76.967118,285943.4237,8656141.28,12936,246,65.67876834,24629.53813,3.188976378,0.038359212,0.001407518,0.029527559,24629.53813,0,0,24629.53813,1528.879538,0.062075039,375,65.67876834,1.526488738,8,3,4,1,15,23,53,0,4954,1791,6980,0,14556,0.458417656
-12.219091,-76.945509,288349.9405,8648457.779,7897,313,61.0722698,28887.18361,3.287539936,0.028212886,0.001212653,0,28887.18361,0,0,28887.18361,11381.02688,0.393981879,473,61.0722698,1.629450859,13,2,4,7,52,19,79,0,5748,1174,8408,0,17136,0.172988339
-12.05826,-77.10477,270875.3861,8666120.169,22910,190,74.31371451,21402.34978,3.152284264,0.054516465,0.001095531,0.025380711,19391.42329,2010.926487,0,21402.34978,7275.787775,0.375206485,288,74.31371451,2.266541971,48,28,4,16,113,19,332,0,20362,4403,62657,0,91888,0.5
-11.93475,-76.703506,314488.8608,8680096.669,16996.26628,81,76.24879649,10522.33391,3.333333333,0.062892904,0.002293047,0.061302682,10573.64807,0,0,10573.64807,0,0,136,77.74741229,0,0,0,0,0,8,2,17,0,8446,1005,10840,0,20305,0.571406811
-12.111339,-76.818549,302090.8223,8660479.861,219,34,126.0846343,6430.316348,3,0.095108266,0.002000047,0.065789474,5415.476197,1014.840151,0,6430.316348,0,0,51,126.0846343,1.964454996,3,3,0,0,0,0,1,2,0,0,151,33,184,0.5
-12.055615,-77.019445,280173.2842,8666488.856,26848,106,98.07148519,16476.00951,3.594339623,0.067610063,0.001314445,0.018238994,14865.62889,973.262289,637.1183376,16476.00951,11883.32835,0.799382821,168,98.07148519,2.028163507,63,13,14,36,233,302,760,15,52803,23672,192903,1495,276944,0.670091874
-12.025037,-77.100943,271271.9095,8669807.963,10162,239,62.03285488,23014.18916,3.320833333,0.043304194,0.001427271,0.038194444,20179.81253,2834.376634,0,23014.18916,4310.775809,0.213618229,371,62.03285488,2.642632552,19,8,7,4,113,19,332,0,20362,4403,62657,0,91888,0.217791984
-12.006118,-77.106324,270667.7487,8671894.688,8055,164,75.44305175,18106.33242,3.237804878,0.05222806,0.001506971,0,16335.6761,1770.656322,0,18106.33242,2527.481051,0.154721545,240,75.44305175,1.906002779,28,7,10,11,113,19,332,0,20362,4403,62657,0,91888,0.193485919
-12.104758,-77.03216,278819.7982,8661034.942,29498,155,73.1731872,17195.69899,3.299363057,0.071618119,0.000892325,0.05626327,17195.69899,0,0,17195.69899,14614.06851,0.849867663,235,73.1731872,2.401188633,81,38,25,18,316,561,2224,115,94594,59471,538304,33567,790730,0.735901687
-12.113124,-77.023037,279828.2937,8660124.049,22618,154,82.89633825,21387.25527,3.572327044,0.058136675,0.001150588,0.020545073,17112.51114,3576.71061,634.6274793,21323.84923,15948.68629,0.931989826,258,82.65057842,2.613112974,120,48,27,45,170,327,1102,81,38683,26726,262161,13168,355101,0.526396474
-12.106066,-77.001275,282185.2066,8660915.953,15466,133,87.24209858,17448.41972,3.311111111,0.056647007,0.001410467,0.044444444,15760.24986,1543.363155,0,17303.61301,4657.330466,0.295511207,200,86.51806506,1.778948826,68,39,10,19,30,82,228,15,7490,3598,70762,1557,88505,0.5
-12.0228,-77.02811,279199.0564,8670110.923,12111,117,75.5268061,13292.71787,2.748251748,0.066056708,0.001279701,0.034965035,13292.71787,0,0,13292.71787,1850.343648,0.139199798,176,75.5268061,2.272831314,16,7,2,7,0,0,0,0,0,0,0,0,0,0.443346852
-12.17323,-76.932582,289717.6146,8653546.091,23769,193,69.98450659,20715.41395,3.04784689,0.051962927,0.001336037,0.007974482,20715.41395,0,0,20715.41395,2541.025494,0.122663515,296,69.98450659,2.198460044,8,4,1,3,52,19,79,0,5748,1174,8408,0,17136,0.5
-12.105651,-77.027801,279299.6078,8660938.925,18539,140,89.43524832,19318.01364,3.253424658,0.054230961,0.001012833,0.051369863,14669.32862,1802.188979,2846.496041,19318.01364,11502.98498,0.784152109,216,89.43524832,2.670634493,45,15,21,9,351,646,2402,119,102661,70899,601019,34493,882992,0.5
-12.115271,-76.995237,282856.7967,8659902.92,11374,203,63.72133735,19626.1719,2.986607143,0.045820113,0.000930649,0.013392857,15951.00846,3675.163445,0,19626.1719,6069.131224,0.380485738,308,63.72133735,2.101213505,45,17,8,20,227,435,1180,35,97045,53760,247688,7574,434755,0.274621775
-12.087511,-77.068557,274842.0463,8662919.346,22173,144,79.70868238,17376.49276,3.21192053,0.053811281,0.001257587,0.021633554,15961.31571,1415.17705,0,17376.49276,7356.15018,0.460873672,218,79.70868238,1.972508583,33,12,9,12,37,62,261,12,14288,2437,75778,3432,98522,0.5
-12.034794,-77.054808,276300.9941,8668761.607,23233,115,67.87493055,12421.11229,3.130081301,0.057869414,0.001963261,0.025745257,12421.11229,0,0,12421.11229,365.4454773,0.029421317,183,67.87493055,2.662855054,6,0,1,5,156,169,447,9,35588,9086,141268,771,191046,0.525280185
-12.02209,-77.13543,267511.7645,8670099.889,3267,101,69.4517631,10695.57152,3.094339623,0.062620084,0.002175047,0.025157233,10695.57152,0,0,10695.57152,789.6520312,0.073829812,154,69.4517631,2.161065331,0,0,0,0,113,19,332,0,20362,4403,62657,0,91888,0.2337132
-12.02356,-77.13661,267382.3505,8669932.901,3267,101,69.4517631,10695.57152,3.094339623,0.062620084,0.002175047,0.025157233,10695.57152,0,0,10695.57152,789.6520312,0.073829812,154,69.4517631,2.161065331,0,0,0,0,113,19,332,0,20362,4403,62657,0,91888,0.2337132
-12.112153,-77.002835,282026.8416,8660239.846,11374,203,63.72133735,19626.1719,2.986607143,0.045820113,0.000930649,0.013392857,15951.00846,3675.163445,0,19626.1719,6069.131224,0.380485738,308,63.72133735,2.101213505,45,17,8,20,227,435,1180,35,97045,53760,247688,7574,434755,0.274621775
-12.079766,-77.001779,282109.4606,8663825.407,24922,155,78.99346335,18563.46389,3.253164557,0.051023636,0.00138898,0.030590717,18563.46389,0,0,18563.46389,7748.942039,0.417429747,235,78.99346335,1.870291283,50,26,6,18,113,237,568,22,29815,19419,130045,2293,189489,0.5
-12.165497,-76.953226,287469.2524,8654381.966,12186,181,57.92578198,15524.10957,3.047368421,0.045963461,0.001571543,0.012280702,14460.17421,1063.935364,0,15524.10957,93.77799636,0.00648526,268,57.92578198,2.856416484,43,22,14,7,15,23,53,0,4954,1791,6980,0,14556,0.333551922
-12.18887,-77.00584,281762.773,8651751.249,8078,96,92.86402638,12350.91551,3.237113402,0.077082203,0.001178956,0.006185567,11808.7265,542.1890119,0,12350.91551,4100.74146,0.34726365,133,92.86402638,1.942771825,26,6,14,6,55,43,121,2,12372,4060,46190,82,67032,0.5
-12.022506,-77.081158,273415.4552,8670100.898,24176,280,62.71205526,26088.21499,3.206405694,0.039072747,0.001355626,0.014827995,26088.21499,0,0,26088.21499,4333.823913,0.166121903,416,62.71205526,2.053368366,23,10,2,11,0,0,0,0,0,0,0,0,0,0.5
-12.211079,-76.931852,289823.6774,8649353.482,8799,262,59.78134212,23972.31819,3.297709924,0.03677666,0.001484933,0,23972.30515,0,0,23972.30515,9795.261899,0.408607426,401,59.78130961,1.717363907,7,2,3,2,52,19,79,0,5748,1174,8408,0,17136,0.174343816
-12.08889,-77.033371,278676.0529,8662793.19,24274,133,86.63044103,19405.21879,3.766917293,0.060075153,0.001182982,0.035338346,19408.40729,0,0,19408.40729,19377.58367,0.998411842,224,86.64467539,2.051884051,254,142,57,55,208,351,1448,46,70854,45107,359639,24413,560268,0.564338846
-12.1135,-77.024045,279719.7461,8660078.985,22618,154,82.89633825,21387.25527,3.572327044,0.058136675,0.001150588,0.020545073,17112.51114,3576.71061,634.6274793,21323.84923,15948.68629,0.931989826,258,82.65057842,2.613112974,120,48,27,45,170,327,1102,81,38683,26726,262161,13168,355101,0.526396474
-12.049358,-77.035249,278447.5842,8667162.119,26637,123,85.16355113,17543.69153,3.682539683,0.060728623,0.00111853,0.06005291,17543.69153,0,0,17543.69153,16147.97928,0.920443639,206,85.16355113,2.462721992,287,130,85,72,156,169,447,9,35588,9086,141268,771,191046,0.592076687
-12.12421,-77.029409,279140.6236,8658890.742,36397,147,87.39250006,20449.84501,3.540540541,0.052855204,0.001113809,0.021396396,15431.52067,3371.376078,1646.94827,20449.84501,14737.87635,0.955050165,234,87.39250006,2.571864864,358,178,93,87,135,242,924,77,30616,15298,199446,12242,262839,0.5
-12.052711,-77.041963,277709.7647,8666791.494,24484,136,90.12401991,18926.04418,3.335714286,0.059849263,0.001144458,0.031666667,13724.38301,5158.538326,0,18882.92134,9861.094454,0.718509127,210,89.91867303,2.61162676,66,14,20,32,156,169,447,9,35588,9086,141268,771,191046,0.561384224
-11.937439,-76.971408,285306.797,8679604.333,12568,153,75.21242902,18050.98296,3.316455696,0.056267921,0.001592175,0.032700422,17115.74311,935.2398518,0,18050.98296,2656.793943,0.155225159,240,75.21242902,1.802907874,19,5,4,10,40,35,91,0,22162,1032,12518,120,35974,0.380705986
-12.064025,-77.057893,275987.6092,8665528.275,24427,186,71.36627852,19911.19171,3.223404255,0.056118841,0.001296123,0.017375887,19822.85767,0,0,19822.85767,14080.76718,0.710329833,279,71.04966906,2.132662331,36,11,8,17,166,189,481,11,38403,9537,160220,1206,214466,0.511752084
-11.797423,-77.169004,263657.6884,8694934.375,786,36,86.2444472,4484.711254,3.051282051,0.10136047,0.002635369,0.123931624,4484.711254,0,0,4484.711254,0,0,52,86.2444472,3.015719131,1,0,0,1,0,0,1,0,0,0,75,0,75,0.5
-12.051836,-77.046044,277273.4156,8666887.827,24484,136,90.12401991,18926.04418,3.335714286,0.059849263,0.001144458,0.031666667,13724.38301,5158.538326,0,18882.92134,9861.094454,0.718509127,210,89.91867303,2.61162676,66,14,20,32,156,169,447,9,35588,9086,141268,771,191046,0.561384224
-11.957419,-77.003622,281814.8102,8677366.355,16915,211,51.01130212,16068.56017,2.930434783,0.037677329,0.001034265,0.02173913,16068.56017,0,0,16068.56017,1919.097772,0.119431844,315,51.01130212,2.225927088,1,0,0,1,40,35,91,0,22162,1032,12518,120,35974,0.5
-11.858357,-77.125083,268494.5774,8688221.597,9030,314,50.5131855,24498.89497,3.135802469,0.03515529,0.001609573,0.016460905,24347.3069,0,151.5880684,24498.89497,4848.780158,0.199150575,485,50.5131855,2.122334843,12,3,2,7,113,19,332,0,20362,4403,62657,0,91888,0.18034048
-11.851788,-77.117876,269273.7172,8688957.838,4817,268,47.88848033,21310.37375,3.174657534,0.037246833,0.001711335,0.021575342,21310.37375,0,0,21310.37375,0,0,445,47.88848033,2.307098321,0,0,0,0,255,47,704,0,46028,9326,128472,0,192867,0.172143309
-11.855564,-77.125771,268415.9252,8688530.828,9030,314,50.5131855,24498.89497,3.135802469,0.03515529,0.001609573,0.016460905,24347.3069,0,151.5880684,24498.89497,4848.780158,0.199150575,485,50.5131855,2.122334843,12,3,2,7,113,19,332,0,20362,4403,62657,0,91888,0.18034048
-12.129321,-76.871541,296334.5844,8658449.467,742,45,112.818767,7558.857391,2.788461538,0.11561086,0.001487619,0.064102564,7558.857391,0,0,7558.857391,0,0,67,112.818767,2.16539528,2,2,0,0,0,0,0,0,0,0,0,0,0,0.5
-12.027733,-76.992626,283069.3467,8669597.058,28202,116,83.21195645,14312.45651,3.211864407,0.053911468,0.001180868,0.107344633,12287.82976,0,2024.626749,14312.45651,2395.69215,0.194964627,172,83.21195645,3.384134277,5,2,1,2,9,5,20,0,4085,501,5087,0,12226,0.5
-12.076413,-77.042617,277663.9715,8664168.765,24466,129,82.4161067,17719.46294,3.697674419,0.056239223,0.001312896,0.082650425,17719.46294,0,0,17719.46294,16441.86371,0.927898535,215,82.4161067,1.985113854,112,40,33,39,27,32,148,8,6876,934,20781,3088,32377,0.512947572
-12.074491,-77.054854,276323.0185,8664368.965,24441,144,86.63503835,19839.42378,3.40397351,0.050761071,0.001043093,0.056953642,17648.63946,2151.364701,0,19800.00416,14184.05219,0.803690971,229,86.46290027,2.124698014,156,72,50,34,10,20,34,2,2815,451,18952,435,23420,0.5
-12.078274,-77.086809,272852.4913,8663922.235,10046,192,70.73429697,20300.74323,3.173469388,0.051596023,0.001224003,0.046938776,18552.21464,1748.528593,0,20300.74323,6393.931983,0.344645214,287,70.73429697,1.913593959,94,38,37,19,14,23,108,7,2803,1292,17979,576,24087,0.21569369
-12.076485,-77.095738,271881.8081,8664113.994,10046,192,70.73429697,20300.74323,3.173469388,0.051596023,0.001224003,0.046938776,18552.21464,1748.528593,0,20300.74323,6393.931983,0.344645214,287,70.73429697,1.913593959,94,38,37,19,14,23,108,7,2803,1292,17979,576,24087,0.21569369
-12.082973,-77.034825,278518.756,8663444.849,24274,133,86.63044103,19405.21879,3.766917293,0.060075153,0.001182982,0.035338346,19408.40729,0,0,19408.40729,19377.58367,0.998411842,224,86.64467539,2.051884051,254,142,57,55,208,351,1448,46,70854,45107,359639,24413,560268,0.564338846
-12.099329,-77.032466,278782.6065,8661643.235,29498,155,73.1731872,17195.69899,3.299363057,0.071618119,0.000892325,0.05626327,17195.69899,0,0,17195.69899,14614.06851,0.849867663,235,73.1731872,2.401188633,81,38,25,18,316,561,2224,115,94594,59471,538304,33567,790730,0.735901687
